Id_Key,Dept,Dept,Gender,Age,Total Comp,District,SSC_RES,HSC,CGPA,SSC_Board,HSC_Board,GroupOrSubject,TotalDue,ScholarshipCount,WaiverCount,ReAdmission,TotalLateRegFineCount,StudyDurationAtUiu,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Status
2794,BSCSE,3,1,24,138,0,5,4.83,2.98,6,5,Science,0,2,0,0,0,16,1,2,2.67,4.67,4.67,1,2,4,5,4.67,Complete
2795,BSCSE,3,2,27,138,0,5,4.7,3.73,4,4,Science,0,9,13,0,1,13,5,4.67,4.67,4.67,3.67,4,4.33,5,5,5,Complete
2796,BSCSE,3,1,25,138,0,4.5,3.67,3.84,4,4,Science,0,10,13,0,1,13,5,5,4.33,5,5,5,5,5,4.67,5,Complete
2797,BSCSE,3,1,24,6,0,4.75,4.67,0.69,5,5,Science,42000,0,0,0,0,2,1,1,1,1,2.67,1,3.67,0,0,0,Dropout
2798,BSCSE,3,1,24,23,0,4.69,5,1.9,5,5,SCIENCE,53000,0,5,0,2,5,3.67,2.33,2.67,2.33,3,2.67,2,2,2,1,Dropout
2799,BSCSE,3,1,25,138,0,4.19,4.08,3.23,5,5,Science,0,1,0,0,1,15,4,1,1,3.67,3,4,5,3,2.33,2.33,Complete
2800,BSCSE,3,2,25,9,0,4.81,4.4,1.21,5,5,Science,28003,0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,Dropout
2801,BSCSE,3,2,25,138,0,4.75,4.5,2.76,5,5,Science,0,0,17,0,14,17,5,3,2,3.67,3.67,3.33,2.67,5,3,2.33,Complete
2802,BSCSE,3,1,24,138,0,5,4.58,3.25,5,5,Science,-1100,0,0,0,2,15,1,3,3.33,4.33,3.33,3.67,4.33,5,5,5,Complete
2803,BSCSE,3,1,25,138,0,5,4.83,3.58,5,5,SCIENCE,0,3,0,0,2,14,3.67,3.67,4.33,5,4,4,3.67,3.67,4.67,4,Complete
2804,BSCSE,3,1,27,17,0,2.4,4,1.62,7,13,Science,31000,1,0,0,1,4,1,1,1,1,1,4,1,1,3,2.33,Dropout
2805,BSCSE,3,2,24,80,0,5,4.33,1.99,4,4,SCIENCE,54000,0,0,0,2,13,1,1,2.33,3.33,2,1,1,3.67,1,3,Dropout
2806,BSCSE,3,2,26,138,0,5,4.58,3.08,6,6,Science,0,4,0,0,0,14,2,5,3,1,4.33,3.67,4.33,4.33,3,2.33,Complete
2807,BSCSE,3,2,26,138,0,4.19,4.25,3.14,5,5,Science,0,2,0,0,5,16,1,4.67,1,2.67,3,4.33,3.67,2.67,3.67,4.67,Complete
2808,BSCSE,3,1,25,61,0,5,5,2.35,11,11,Science,58000,1,12,0,1,13,1,1,1,1,1,1,1,3,3,4,Dropout
2809,BSCSE,3,1,25,30,0,4.5,4.17,1.64,5,5,science,32000,0,0,0,4,6,2.33,1,4.67,1,5,1,1,1,2.33,3,Dropout
2810,BSCSE,3,1,24,0,0,5,5,0,12,5,SCIENCE,18000,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2811,BSCSE,3,1,26,9,0,4.63,3.17,1.37,5,5,Science,56000,0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,Dropout
2812,BSCSE,3,1,25,138,0,5,5,2.84,8,5,SCIENCE,0,1,14,0,3,15,3.33,2.67,4.67,3.33,2,4,4.67,2.67,2.33,5,Complete
2813,BSCSE,3,2,24,138,0,5,5,3.63,5,5,Science,0,9,5,0,1,14,4.67,5,2.33,4.67,4.33,5,4.67,5,3.67,5,Complete
2814,BSCSE,3,1,25,0,0,5,5,0,5,5,Science,1000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2815,BSCSE,3,1,24,9,0,5,5,1.11,5,5,Science,28000,0,3,0,1,3,1,1,1,1,3.67,3.67,2.67,0,0,0,Dropout
2816,BSCSE,3,1,23,138,0,5,5,3.8,11,5,Science,0,8,6,0,1,13,4,4.67,5,5,5,5,5,5,4.67,1,Complete
2817,BSCSE,3,1,24,138,0,5,5,2.41,5,5,Science,0,0,16,0,1,16,1,2.33,4.33,2,3,1,3.33,3.33,3.33,4.33,Complete
2818,BSCSE,3,1,24,9,0,5,5,1.58,5,5,SCIENCE,42000,0,2,0,0,2,1,1,1,1,4.67,3.33,5,0,0,0,Dropout
2819,BSCSE,3,2,24,138,0,5,5,3.68,5,5,Science,-6,7,6,0,1,13,5,5,5,4.67,4.33,4.67,5,5,4,5,Complete
2820,BSCSE,3,1,24,3,0,5,4.58,0.44,5,5,SCIENCE,22600,0,0,0,0,1,1,2.33,1,0,0,0,0,0,0,0,Dropout
2821,BSCSE,3,1,25,37,0,5,3.75,1.6,5,5,Science,0,0,0,0,1,12,1,1,1,1,1,1,1,1,5,4.33,Dropout
2822,BSCSE,3,1,24,21,0,5,5,1.3,5,5,SCIENCE,0,0,6,0,0,6,1,1,1,1,1,1,1,1,2.67,1,Dropout
2823,BSCSE,3,1,23,138,0,5,5,3.54,5,5,Science,38500,6,7,0,3,12,4.33,5,5,5,5,5,4.33,4.67,5,5,Complete
2824,BSCSE,3,2,24,9,0,5,5,1.84,5,5,Science,0,1,1,0,0,2,1,1,1,1,4.67,5,5,0,0,0,Dropout
2825,BSCSE,3,1,23,138,0,5,5,2.92,5,5,Science,-1,2,14,0,1,16,5,3,3,4,4.33,2,5,5,1,2.33,Complete
2826,BSCSE,3,1,25,138,0,5,5,3.96,4,5,Science,0,12,2,0,3,14,5,5,5,4.67,5,5,5,5,5,5,Complete
2827,BSCSE,3,1,24,3,0,4.38,4,0.56,6,5,SCIENCE,37000,0,0,0,0,1,2.67,1,1,0,0,0,0,0,0,0,Dropout
2828,BSCSE,3,2,25,18,0,5,5,2.89,5,5,Science,-1000,1,1,0,0,2,1,4,3.33,2.33,4.67,5,5,0,0,0,Dropout
2829,BSCSE,3,1,25,138,0,4.69,5,3.29,4,5,Science,-8,2,24,0,0,13,3.67,5,3.67,4.67,4.67,2,4.67,4.67,4.33,5,Complete
2830,BSCSE,3,1,24,138,0,5,5,3.4,5,5,Science,0,2,12,0,1,14,5,5,5,4.33,4.33,5,3.67,3.33,4,5,Complete
2831,BSCSE,3,1,25,138,0,4.44,5,2.8,5,5,Science,0,0,14,0,1,14,2,4,3,1,3.67,1,2,2,3.67,2.33,Complete
2832,BSCSE,3,1,23,0,0,5,5,0,5,5,science,25750,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2833,BSCSE,3,1,25,9,0,4.5,5,1.89,4,5,science,0,0,2,0,0,2,3,2,3.67,1,1,2.33,0,0,0,0,Dropout
2834,BSCSE,3,1,24,9,0,5,5,1.26,5,5,Science,0,0,3,0,1,3,1,1,1,1,1,1,3.67,4,3.33,0,Dropout
2835,BSCSE,3,2,25,16,0,3.6,3.2,1.1,2,5,Science,52000,0,0,0,1,3,3,1,1,1,1,1,1,1,2,2,Dropout
2836,BSCSE,3,1,27,18,0,4.69,5,1.74,5,5,Science,42000,0,2,0,0,2,2,1,3,2,2.67,4,3.33,0,0,0,Dropout
2837,BSCSE,3,1,29,25,0,4.88,5,2.05,5,5,Science,68000,0,3,0,2,3,1,4,1,2,2.67,5,2.67,3,2.67,3.67,Dropout
2838,BSCSE,3,2,23,138,0,5,5,2.55,1,1,Science,0,0,15,0,3,15,4.67,5,3.67,2.67,3.67,2.67,5,2.33,4,2,Complete
2839,BSCSE,3,2,24,138,0,5,5,3.2,5,5,Science,0,1,13,0,0,14,4.33,5,5,5,3.33,5,4,4,5,3,Complete
2840,BSCSE,3,2,25,138,0,4.88,5,3.04,5,5,Science,18250,2,12,0,0,14,3.33,2,3.33,4,4.33,3,4,2.67,4,4.67,Complete
2841,BSCSE,3,2,24,12,0,4.75,5,1.37,5,5,Science,1000,0,2,0,0,2,1,1,2,1,3,3.67,4,0,0,0,Dropout
2842,BSCSE,3,2,25,138,0,5,5,3.1,5,5,Science,0,1,13,0,0,14,3.67,4.67,5,4.67,3,5,4,3.33,4.67,2.67,Complete
2843,BSCSE,3,2,25,138,0,5,5,3.7,5,5,Science,0,8,6,0,1,13,5,5,5,3.67,5,5,5,5,5,5,Complete
2844,BSCSE,3,1,26,20,0,5,5,1.65,6,6,Science,8500,0,3,0,0,3,2,2.33,1,2.33,2,1,1,1,2.67,4.33,Dropout
2845,BSCSE,3,2,24,9,0,5,5,1.53,5,5,SCIENCE,0,0,2,0,0,2,1,1,1,1,4.33,4,4.33,0,0,0,Dropout
2846,BSCSE,3,2,25,20,0,5,5,1.32,1,1,Science,0,0,4,0,0,4,1,1,1,2,4.67,2,3,1,1,2.33,Dropout
2847,BSCSE,3,1,25,3,0,4.69,5,1,5,5,Science,0,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,Dropout
2848,BSCSE,3,2,23,138,0,5,5,3.72,5,5,Science,0,9,5,0,0,13,3.67,5,5,5,4.33,4.33,5,5,5,5,Complete
2849,BSCSE,3,1,26,138,0,5,5,3.52,5,5,Science,0,5,8,0,1,13,4.67,5,5,4.67,4.33,5,5,5,3.33,5,Complete
2850,BSCSE,3,1,25,9,0,5,5,0.95,5,5,science,0,0,2,0,0,2,1,1,1,1,3,2.33,3.67,0,0,0,Dropout
2851,BSCSE,3,2,24,138,0,5,5,3.83,5,5,SCIENCE,0,9,4,0,1,13,5,5,4.33,5,4.33,5,5,5,5,5,Complete
2852,BSCSE,3,2,23,29,0,5,5,2.37,8,8,Science,53048,0,5,0,0,5,2.67,3.67,2.33,4,2,4.33,3,4,1,1,Dropout
2853,BSCSE,3,2,24,9,0,4.69,3.83,1.2,5,1,SCIENCE,6012,0,0,0,0,2,1,1,3.67,2.33,3,0,0,0,0,0,Dropout
2854,BSCSE,3,2,24,138,0,5,5,3.46,5,5,science,0,6,9,0,0,14,5,5,5,5,4.33,4.33,3.33,4.33,5,4,Complete
2855,BSCSE,3,1,25,138,0,5,5,3.41,5,5,Science,0,6,9,0,0,14,5,4.67,3,5,4.33,5,3,4.33,5,2,Complete
2856,BSCSE,3,2,24,26,0,4.81,5,1.84,5,5,SCIENCE,1000,0,5,0,1,5,1,4.33,1,1,3,1,1,2,2,4.33,Dropout
2857,BSCSE,3,1,23,138,0,5,4.58,3.77,5,5,Science,0,10,0,0,2,13,5,4.67,4.33,5,5,5,5,5,5,4.67,Complete
2858,BSCSE,3,1,24,138,0,5,5,3.41,1,1,Science,0,4,9,0,1,13,3.33,3,5,4.33,3.67,4,4.33,4,3.67,3.67,Complete
2859,BSCSE,3,1,24,0,0,5,5,0,4,5,Science,-90,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2860,BSCSE,3,1,24,138,0,4.75,5,3.24,5,5,Science,0,2,12,0,2,14,4.33,3.33,2.33,3,3.33,5,4.67,4.67,3.33,4.33,Complete
2861,BSCSE,3,2,23,40,0,5,5,2.18,5,5,science,0,0,8,0,0,4,4,2.67,2,3,3,4.33,4,2.67,2.33,2.33,Dropout
2862,BSCSE,3,2,24,138,0,5,5,3.03,6,5,SCIENCE,0,0,14,0,0,14,1,5,5,3,3.67,3.67,4.33,2,4.33,4,Complete
2863,BSCSE,3,1,25,138,0,5,5,3.49,5,5,Science,0,5,8,0,0,12,5,5,4,4,5,4,4.33,5,4.33,4,Complete
2864,BSCSE,3,1,24,138,0,5,5,2.65,11,11,Science,0,0,13,0,0,13,2.33,2.67,3,2,3,3.33,2.33,3,3.33,5,Complete
2865,BSCSE,3,1,24,0,0,4.25,5,0,4,5,Science,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2866,BSCSE,3,2,26,13,0,5,5,1.68,5,5,Science,0,0,2,0,0,2,2,1,2,1,4.33,4,4,0,0,0,Dropout
2867,BSCSE,3,2,24,6,0,5,5,2.11,5,5,Science,0,0,1,0,0,1,4.67,1,3.67,0,0,0,0,0,0,0,Dropout
2868,BSCSE,3,2,23,0,0,4.81,4.08,0,8,8,Science,37000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2869,BSCSE,3,1,24,138,0,5,5,3.63,5,5,Science,0,8,5,0,0,12,5,5,4.33,5,5,5,5,5,5,5,Complete
2870,BSCSE,3,2,24,138,0,5,5,3.55,5,5,Science,0,5,8,0,1,13,5,5,5,3,5,3.33,5,5,4.67,3.33,Complete
2871,BSCSE,3,1,23,3,0,4.44,4.17,0.32,5,5,Science,0,0,0,0,0,2,1,1,1,1,3,1,1,0,0,0,Dropout
2872,BSCSE,3,1,24,14,0,5,5,1.56,5,5,Science,0,0,6,0,2,6,1,4.67,3,1,1,1,1,1,1,1,Dropout
2873,BSCSE,3,1,24,138,0,5,5,3.62,5,5,Science,0,7,6,0,1,13,5,5,5,5,4.67,5,3.67,5,4,5,Complete
2874,BSCSE,3,1,24,138,0,5,5,3.91,5,5,Science,0,11,2,0,1,13,5,5,5,5,5,5,5,5,5,5,Complete
2875,BSCSE,3,1,23,6,0,5,5,0.39,5,5,Science,32000,0,3,0,0,3,1,1,1,1,1,1,1,2,1,1,Dropout
2876,BSCSE,3,1,25,19,0,5,5,1.38,5,5,Science,52000,0,3,0,1,3,1,3.33,1,1,1,1,4.67,1,2,2,Dropout
2877,BSCSE,3,1,26,138,0,5,5,2.87,5,5,Science,0,2,12,0,5,14,3.33,5,5,3.67,4.67,4.67,4,4.67,4.33,5,Complete
2878,BSCSE,3,2,25,138,0,4.94,5,3.5,5,5,Science,0,6,7,0,1,13,5,3.33,5,4.33,3.67,4,5,5,4.33,3.67,Complete
2879,BSCSE,3,1,25,138,0,5,5,2.99,5,5,SCIENCE,0,2,11,0,0,13,5,5,4,1,3.33,4.33,2,3.67,3,2,Complete
2880,BSCSE,3,1,23,138,0,5,5,3.98,5,5,Science,0,11,1,0,2,12,5,5,5,5,5,5,5,5,5,5,Complete
2881,BSCSE,3,1,25,48,0,5,5,1.85,11,11,Science,0,0,8,0,3,8,3,2.67,3,2,2,2.33,1,3,2.33,1,Dropout
2882,BSCSE,3,1,24,9,0,5,5,1.21,5,5,Science,0,0,2,0,0,2,1,1,1,1,4.33,3,3.33,0,0,0,Dropout
2883,BSCSE,3,1,26,15,0,5,5,1.14,5,5,science,38000,0,4,1,2,4,1,1,1,1,1,2.67,3,1,1,1,Dropout
2884,BSCSE,3,1,23,138,0,5,5,3.8,11,11,Science,0,7,6,0,1,13,5,5,4.67,4.67,4.67,5,5,5,5,4.33,Complete
2885,BSCSE,3,1,23,138,0,5,5,2.61,6,6,SCIENCE,0,0,16,0,1,16,2.33,2.67,5,3,3,3.33,3.67,2.33,4.67,5,Complete
2886,BSCSE,3,1,25,138,0,5,5,3.03,5,5,Science,0,1,13,0,4,14,4.33,2,4.33,5,4,3.33,3,4.67,5,4,Complete
2887,BSCSE,3,2,24,138,0,5,5,3.08,5,5,SCIENCE,0,2,12,0,3,13,5,3.67,1,5,3,4,5,5,4,2.67,Complete
2888,BSCSE,3,2,24,138,0,5,5,2.68,5,5,science,0,0,13,0,0,13,3.33,1,5,4,4,2.67,4.33,3.33,2.33,4,Complete
2889,BSCSE,3,2,24,138,0,5,5,2.68,5,5,Science,0,0,14,0,0,14,4.33,1,2,5,5,4.33,3.33,4.67,5,2.67,Complete
2890,BSCSE,3,1,23,27,0,5,5,1.85,5,5,SCIENCE,41000,0,6,0,2,6,1,1,1,1,1,1,1,1,1,1,Dropout
2891,BSCSE,3,1,25,12,0,5,5,1.53,6,6,Science,-16000,0,2,0,0,2,1,2.33,1,1,3.33,3.67,4.33,0,0,0,Dropout
2892,BSCSE,3,1,25,138,0,5,5,2.7,5,5,SCIENCE,0,0,14,0,2,14,4.67,3,4,3.67,3.67,4.67,5,3.33,3.33,1,Complete
2893,BSCSE,3,1,25,138,0,4.75,5,3.02,4,5,SCIENCE,0,1,14,0,0,15,4.33,3.67,4,4.67,4,3,4.33,1,2.67,2.33,Complete
2894,BSCSE,3,1,24,138,0,4.63,5,3.34,4,5,SCIENCE,0,3,11,0,0,14,4.33,4,2.33,4.67,4.33,3.33,3.67,4.67,4.33,2,Complete
2895,BSCSE,3,2,24,19,0,5,5,2.95,5,5,Science,-250,0,2,0,0,2,3,2.67,3.67,4.67,4.33,4.33,4.33,0,0,0,Dropout
2896,BSCSE,3,1,25,138,0,5,5,2.72,6,6,Science,0,1,13,0,0,14,4,4.33,3.33,4,4,3.33,3.67,4,2.67,5,Complete
2897,BSCSE,3,1,25,138,0,4.75,5,2.69,5,5,SCIENCE,-50,1,14,0,2,15,2.67,4,4.33,2.33,3,2,3.33,3.33,4.33,4,Complete
2898,BSCSE,3,2,25,15,0,5,5,1.79,5,5,Science,0,0,2,0,0,2,2,2,1,1,4.33,4,4,0,0,0,Dropout
2899,BSCSE,3,1,23,9,0,5,5,2.44,11,11,science,0,0,1,0,0,1,2.67,4.33,3.33,0,0,0,0,0,0,0,Dropout
2900,BSCSE,3,1,24,9,0,5,5,3.33,5,5,Science,0,0,1,0,0,1,3.67,4.33,5,0,0,0,0,0,0,0,Dropout
2901,BSCSE,3,2,23,25,0,5,5,1.31,6,6,SCIENCE,0,0,4,0,1,4,1,1,1,1,2.33,1,2,2.67,3.67,2.33,Dropout
2902,BSCSE,3,2,24,30,0,5,5,3.53,5,5,SCIENCE,0,2,5,0,0,3,5,5,5,5,4.33,5,5,4.33,5,4,Dropout
2903,BSCSE,3,1,23,13,0,5,5,1.42,6,6,SCIENCE,0,0,7,0,4,7,1,1,1,1,1,1,1,2.33,1,1,Dropout
2904,BSCSE,3,1,24,138,0,5,5,3.45,5,5,Science,0,4,9,0,0,13,4.33,3,5,4.33,3.67,4,4,3,2.33,3,Complete
2905,BSCSE,3,1,25,24,0,4.63,5,2.17,5,5,SCIENCE,42000,0,7,0,0,7,1,1,1,1,1,1,1,1,1,1,Dropout
2906,BSCSE,3,1,24,138,0,4.88,5,2.71,5,5,Science,0,0,14,0,2,14,2.33,4,4,1,2.33,2.33,2.33,2.33,2.67,4,Complete
2907,BSCSE,3,1,24,138,0,5,5,3.81,5,5,Science,0,11,1,0,0,12,5,5,5,5,5,4.67,4.67,4.67,5,5,Complete
2908,BSCSE,3,1,24,9,0,4.88,5,2.78,4,5,Science,0,0,1,0,0,1,3,4.67,3.67,0,0,0,0,0,0,0,Dropout
2909,BSCSE,3,1,25,34,0,5,5,3.04,5,5,Science,0,0,9,0,6,9,5,1,1,4.33,1,5,5,1,2.33,5,Dropout
2910,BSCSE,3,1,25,138,0,5,5,3.79,5,5,Science,0,10,2,0,2,12,5,5,5,4.67,5,5,5,5,5,4.33,Complete
2911,BSCSE,3,1,26,13,0,5,5,1.61,11,5,Science,27000,0,4,0,1,4,2,3.33,2,1,2,2,1,1,1,3.33,Dropout
2912,BSCSE,3,1,25,16,0,5,5,2.3,6,6,Science,0,0,2,0,0,2,2.67,1,2,3.67,4.67,4.33,4.33,0,0,0,Dropout
2913,BSCSE,3,2,26,0,0,4.63,5,0,1,5,Science,-11000,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,Dropout
2914,BSCSE,3,1,25,6,0,4.75,5,1.33,5,5,Science,0,0,1,0,0,1,1,2,4,0,0,0,0,0,0,0,Dropout
2915,BSCSE,3,2,24,26,0,5,5,3.36,5,5,Science,5000,0,3,0,0,3,5,5,5,4.67,5,4.33,2.67,4,4.33,4,Dropout
2916,BSCSE,3,2,24,15,0,5,5,1.09,5,5,Science,39000,0,3,0,0,3,1,1,1,1,2.33,2,1,1,3,3.67,Dropout
2917,BSCSE,3,2,25,23,0,5,5,1.91,5,5,Science,-14000,0,5,0,2,5,3,5,3,1,1,2,1,2,1,1,Dropout
2918,BSCSE,3,1,23,19,0,5,5,1.98,5,5,Science,150,1,2,0,0,3,1,1,1,3.33,2,3,3.67,5,5,3.67,Dropout
2919,BSCSE,3,2,25,9,0,5,5,1.16,5,5,science,-1000,0,2,0,0,2,1,1,1,1,4,4.33,2,0,0,0,Dropout
2920,BSCSE,3,1,24,9,0,5,5,1.14,11,11,SCIENCE,-991,0,3,0,1,3,1,1,1,1,1,1,1,4,3,4,Dropout
2921,BSCSE,3,2,25,138,0,5,5,3.81,5,5,SCIENCE,0,7,9,0,1,14,5,5,5,2.33,4.33,4.67,5,3,4.67,5,Complete
2922,BSCSE,3,1,25,138,0,4.94,5,3.04,5,5,Science,0,1,13,0,0,13,4.33,2,2.67,4.33,4.67,3.33,2,3.33,2,3.33,Complete
2923,BSCSE,3,1,27,0,0,5,5,0,5,5,SCIENCE,30500,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Dropout
2924,BSCSE,3,1,24,138,0,5,5,3.08,8,8,Science,0,1,13,0,0,14,3.33,2,2,3.33,3.67,3,2,3.33,4.33,1,Complete
2925,BSCSE,3,2,25,9,0,5,5,1.58,5,5,Science,0,0,2,0,0,2,1,1,1,1,4.67,3.67,4.67,0,0,0,Dropout
2926,BSCSE,3,2,24,138,0,5,5,3.02,5,5,Scince,0,1,15,0,1,16,2.67,5,1,2.67,2.67,2.67,3,3,4.67,5,Complete
2927,BSCSE,3,1,24,138,0,5,5,3.59,5,5,Science,0,5,8,0,5,12,5,5,5,5,5,5,3.67,5,4.67,2,Complete
2928,BSCSE,3,1,24,9,0,5,5,1.26,5,5,Science,0,0,2,0,0,2,1,1,1,1,2.67,3.67,4.67,0,0,0,Dropout
2929,BSCSE,3,2,24,43,0,5,5,2.22,5,5,Science,0,0,8,0,5,8,1,1,3,1,2.33,4.33,4,4,3,1,Dropout
2930,BSCSE,3,1,25,138,0,4.63,5,2.44,5,5,Science,-100,0,16,0,11,16,3.33,5,1,2.33,2,3,2.67,2,2,5,Complete
2931,BSCSE,3,1,25,138,0,5,5,3.19,5,5,SCIENCE,0,2,12,0,3,13,4,4,5,5,3.67,3.67,3,4,5,5,Complete
2932,BSCSE,3,2,26,138,0,4.63,5,2.99,1,1,Science,0,1,14,0,0,15,5,4.33,3.67,3.33,3,3.33,3.67,4.67,3.67,4.67,Complete
2933,BSCSE,3,1,23,138,0,4.81,4.83,2.66,5,5,Science,0,1,0,0,0,15,3.67,2.67,1,5,1,4.33,4,3.33,2.67,5,Complete
2934,BSCSE,3,1,24,20,0,4.69,4.92,1.77,8,5,Science,900,0,0,0,0,4,4,1,1,2,2,3.33,1,3.67,2.67,1,Dropout
2935,BSCSE,3,1,25,138,0,4.75,4.33,3.36,8,8,Science,0,1,0,0,0,13,4.33,2.67,4,2.67,4.67,3.67,5,4,3.67,3.67,Complete
2936,BSCSE,3,1,26,138,0,2,3.6,2.81,7,13,Science,0,1,0,0,1,15,3,4.67,3.67,3.67,3.33,3.67,5,2.33,5,3.67,Complete
2937,BSCSE,3,1,23,11,0,4.75,4.33,1.4,5,5,Science,0,0,0,0,1,4,1,4,1,1,3,1,1,1,1,3.33,Dropout
2938,BSCSE,3,2,23,138,0,5,4.92,2.8,5,5,Science,0,0,0,0,0,13,2.33,2.33,3.33,5,4.33,3.33,2.67,3.33,4,4,Complete
2939,BSCSE,3,2,24,19,0,5,4.92,1.65,5,5,Science,200,0,0,0,0,3,1,1,1,3,2.33,2.33,3,4.33,3.33,4.33,Dropout
2940,BSCSE,3,1,25,33,0,5,4.83,1.68,5,5,Science,56500,1,0,0,4,8,1,1,1,1,1,2,1,4,3.33,3.33,Dropout
2941,BSCSE,3,1,23,138,0,4.88,3.83,3.41,5,5,Science,0,2,0,0,0,13,5,2.67,5,5,5,5,5,4,5,2.33,Complete
2942,BSCSE,3,1,25,23,0,4.88,4.83,1.61,5,5,Science,27000,1,0,0,2,6,1,1,1,1,1,3,1,1,1,1,Dropout
2943,BSCSE,3,1,24,138,0,4.88,4.42,3,9,5,Science,55500,1,13,0,3,13,5,4.67,3.67,4,4,4.67,5,5,4.67,5,Complete
2944,BSCSE,3,1,24,138,0,5,4.67,3.17,8,11,Science,15000,3,0,0,1,13,4.67,4.33,3.67,4.67,5,5,4.67,4.67,5,3.67,Complete
2945,BSCSE,3,1,24,138,0,5,4.92,3.68,5,5,Science,0,7,0,0,0,14,3.67,4,4.33,5,4,5,3.33,4,4.33,5,Complete
2946,BSCSE,3,2,25,138,0,5,2,2.95,7,7,Science,0,2,3,0,0,13,5,5,4.67,4.67,5,4,4,2.67,2.67,5,Complete
2947,BSCSE,3,1,25,39,0,4.63,4.25,2.78,5,5,Science,0,1,0,0,0,5,4,5,1,4,4.33,3.33,4,5,4,3.33,Dropout
2948,BSCSE,3,2,23,138,0,5,4.67,3.15,5,5,Science,0,1,0,0,0,14,4.33,3,4.67,1,5,4,2.33,4.33,4.67,4.67,Complete
2949,BSCSE,3,1,26,53,0,4.8,4.3,2.42,2,2,Science,65000,1,11,0,6,11,1,2.33,1,1,3.67,2.33,3.67,5,1,1,Dropout
2950,BSCSE,3,1,26,9,0,4.8,3.5,4,7,13,"Science, Math, English and Social Studies",0,1,0,0,0,1,5,5,5,0,0,0,0,0,0,0,Dropout
2951,BSCSE,3,2,23,56,0,4.44,4.75,2.32,5,5,SCIENCE,15000,0,0,1,0,10,3.33,4.67,2,1,1,1,2,1,5,2,Dropout
2952,BSCSE,3,2,24,138,0,5,4.24,3.11,5,5,SCIENCE,0,1,0,0,1,14,2.67,1,5,3.33,3,3.67,4.67,3.67,1,3,Complete
2953,BSCSE,3,1,24,13,0,5,4.5,1.54,4,4,Science,27000,0,0,0,0,3,1,2.33,2,1,1,1,1,4.33,4,3,Dropout
2954,BSCSE,3,1,25,138,0,5,4.92,3.25,5,5,Science,0,3,0,0,4,14,4.67,5,5,4,2.33,4,2.67,4.67,5,5,Complete
2955,BSCSE,3,1,24,9,0,5,4.25,1.68,5,5,Science,0,1,0,0,0,2,1,1,1,1,4.33,5,4.33,0,0,0,Dropout
2956,BSCSE,3,1,25,138,0,5,4.42,3.7,5,5,Science,0,9,0,0,0,12,5,5,5,4.33,5,5,4.67,5,5,4.67,Complete
2957,BSCSE,3,2,24,138,0,4.44,4.5,3.07,4,4,Science,-1300,2,0,0,9,15,5,2,2.33,3,3,3.33,2.67,4.33,1,3.67,Complete
2958,BSCSE,3,1,24,38,0,5,4.42,1.95,11,11,science,0,0,0,0,0,5,3,2.67,4,2.33,2.67,4.67,2.67,3,2,2,Dropout
2959,BSCSE,3,1,33,138,0,4.5,3.5,3.58,4,4,Science,0,7,0,0,1,14,5,5,5,5,5,4.33,5,5,5,5,Complete
2960,BSCSE,3,2,24,9,0,5,4.92,1.53,5,5,Science,4200,0,0,0,0,3,1,1,1,1,1,1,1,4.67,3.67,4.33,Dropout
2961,BSCSE,3,1,26,138,0,5,4.58,3.12,11,11,Science,0,0,0,0,2,15,2.33,3.33,3.67,3,5,4.67,4.67,3.33,5,3.67,Complete
2962,BSCSE,3,2,23,9,0,5,4.75,1.63,5,5,Science,42000,0,0,0,0,2,1,1,1,1,4,4.33,5,0,0,0,Dropout
2963,BSCSE,3,1,25,138,0,5,4.75,2.89,5,5,Science,0,1,0,0,3,14,4.67,2.33,5,4,3.67,5,1,3,4.67,5,Complete
2964,BSCSE,3,1,26,138,0,5,3.42,2.46,3,3,Science,0,0,0,0,11,14,5,2,2,3.33,2,4,2.67,2.33,4.67,4,Complete
2965,BSCSE,3,2,24,9,0,5,4.17,1.53,5,5,Science,42000,0,0,0,0,2,1,1,1,1,4,4.33,4.33,0,0,0,Dropout
2966,BSCSE,3,1,24,23,0,5,4.25,1.75,8,8,Science,0,0,0,0,1,4,4.67,3.67,1,1,2.33,2,3,2.33,1,4.67,Dropout
2967,BSCSE,3,1,24,19,0,5,3.75,1.6,8,8,Science,0,0,0,0,2,5,1,1,1,4.33,4.33,1,2,4.33,1,1,Dropout
2968,BSCSE,3,1,23,17,0,5,4,1.12,11,11,SCIENCE,0,0,4,0,0,4,1,1,1,2,1,2,3,1,1,3.33,Dropout
